postcode,lsoa_code,lsoa_name,district_code,district_name
IP200PP,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200PQ,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200PR,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200PS,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200PX,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200PY,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200PZ,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200TB,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200WA,E01030285,East Suffolk 013D,E07000244,East Suffolk
IP200WB,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200WD,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200WE,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200WT,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200WW,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200WX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200WY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200WZ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200YY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200YZ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP200ZY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AA,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AB,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AD,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209AE,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209AF,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AG,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209AH,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AJ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209AL,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209AN,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AP,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AQ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AR,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AS,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AT,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AU,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AW,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209AZ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209BA,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209BB,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209BD,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209BE,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209BF,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BG,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209BH,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BJ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BL,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BN,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BP,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BQ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209BS,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BT,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BU,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BW,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BX,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BY,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209BZ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DA,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DB,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DD,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DE,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DF,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DG,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DH,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DJ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DL,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DN,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DP,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DQ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DR,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DS,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DT,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DU,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DW,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209DY,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209DZ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209EA,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EB,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209ED,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EE,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EF,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209EG,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EH,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EJ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209EL,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209EN,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EP,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EQ,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209ER,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209ES,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209ET,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209EU,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EW,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209EX,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209EY,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209EZ,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FA,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209FB,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209FD,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209FE,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209FF,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FG,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209FJ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209FL,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209FN,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209FP,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FQ,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FR,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FS,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FT,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209FU,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209GA,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209GB,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209GD,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209GE,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209GF,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209GN,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HA,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209HB,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HD,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209HE,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209HF,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209HG,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HH,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HJ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HL,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209HN,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HP,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209HQ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HR,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209HS,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209HT,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HU,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HW,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209HZ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209JA,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209JB,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209JD,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JE,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209JF,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209JG,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JH,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JJ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JL,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JN,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JP,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JQ,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JR,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JS,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JT,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JU,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JW,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209JX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209JY,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209JZ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LA,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LB,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LD,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LE,E01030053,Mid Suffolk 003A,E07000203,Mid Suffolk
IP209LF,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LG,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LH,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LJ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LL,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LN,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LP,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209LQ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LR,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209LS,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209LT,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209LU,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209LW,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209LX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209NB,E01026900,South Norfolk 013B,E07000149,South Norfolk
IP209ND,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209NE,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NF,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NG,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NJ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NN,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NP,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NQ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NR,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NS,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NT,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NU,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NW,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209NX,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209NY,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209NZ,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PA,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PB,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PD,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PE,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PF,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PG,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PJ,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PL,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PN,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PP,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PQ,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PR,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PS,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PT,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PU,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PW,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PX,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP209PY,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209PZ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209QA,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QB,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209QD,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209QE,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QF,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209QG,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209QH,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209QJ,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QL,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QN,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QP,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QQ,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QR,E01026894,South Norfolk 012C,E07000149,South Norfolk
IP209QS,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QT,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QU,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QW,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209QX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209QZ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP209WA,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209WB,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209WD,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209WE,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WF,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WG,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WN,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WP,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WQ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WR,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WS,E01026901,South Norfolk 013C,E07000149,South Norfolk
IP209WT,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WU,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WW,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209WZ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209YX,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209YY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209YZ,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP209ZY,E01026902,South Norfolk 013D,E07000149,South Norfolk
IP214AA,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AB,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AD,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AE,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AF,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AG,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AH,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AJ,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AL,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AN,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AP,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AQ,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AR,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AS,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214AT,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AU,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AW,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214AX,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AY,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214AZ,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BA,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214BB,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BD,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BE,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214BF,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BG,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214BH,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BJ,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BL,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BN,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BP,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BQ,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BS,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BT,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BU,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BW,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BX,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BY,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214BZ,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214DA,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214DB,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DD,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DE,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214DF,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DG,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DH,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DJ,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DL,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DN,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DP,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DQ,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DR,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DS,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DT,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DU,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DW,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DX,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DY,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214DZ,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EA,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EB,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214ED,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EE,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EF,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EG,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EH,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EJ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EL,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EN,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EP,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EQ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214ER,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214ES,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214ET,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EU,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EW,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EX,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214EY,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214EZ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214FA,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214FB,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214FD,E01030064,Mid Suffolk 001C,E07000203,Mid Suffolk
IP214FE,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214FF,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214FG,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214FH,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214FZ,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214GA,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214GN,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214HA,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214HB,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HD,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HE,E01026934,South Norfolk 014E,E07000149,South Norfolk
IP214HF,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214HG,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HH,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HJ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HL,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HN,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HP,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HQ,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214HR,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HS,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HT,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HU,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HW,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HX,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HY,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214HZ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214JA,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JB,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JD,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JE,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JF,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JG,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JH,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JJ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JL,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JN,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214JP,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JQ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214JR,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JS,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JT,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JU,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JW,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JX,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JY,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214JZ,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214LA,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214LB,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214LD,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214LE,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214LF,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214LG,E01026888,South Norfolk 015A,E07000149,South Norfolk
IP214LH,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214LJ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LL,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LN,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LP,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LQ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LR,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LS,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LT,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LU,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LW,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LX,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LY,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214LZ,E01030058,Mid Suffolk 001B,E07000203,Mid Suffolk
IP214NA,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NB,E01026872,South Norfolk 013A,E07000149,South Norfolk
IP214ND,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214NE,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NG,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214NH,E01026935,South Norfolk 014F,E07000149,South Norfolk
IP214NJ,E01026887,South Norfolk 014D,E07000149,South Norfolk
IP214NL,E01026887,South Norfolk 014D,E07000149,South Norfolk
