postcode,avg_download,max_download,avg_upload,max_upload,lsoa_code,lsoa_name,district_code,district_name
CB88AF,47.6,200,3.7,12,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88AX,84.7,200,6.9,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88AY,28.9,80,6.3,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88AZ,60.4,200,6.2,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88BA,53.8,200,7.5,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88BB,50.2,100,3.1,6,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88BD,79,150,4.9,10,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88BE,63.6,150,8.7,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88BU,53.6,106.3,6.1,18.1,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88BX,40.9,106.3,4.6,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88BY,64,200,5.2,15,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88BZ,54.7,200,5.8,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88DH,65,200,8.4,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88DL,71.3,200,8.4,29.9,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88DN,49,169,7.5,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88DP,55.6,70,7.6,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88DR,47.8,200,4.1,12,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88DS,50.8,200,4.3,12,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88DT,57.1,200,6.8,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88DU,62.7,200,9.8,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88DW,64.5,200,7.3,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88DX,88.4,200,8.8,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88EB,38.9,70,9.4,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88EE,22.5,50,2.5,10,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88EG,30.8,75.6,5.7,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88EN,51.3,80,12.2,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88EP,63.4,200,7.7,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88EQ,38.1,200,5,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88ER,73,200,5.1,12,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88ES,55.2,200,6,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88ET,69.7,200,7.4,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88EU,34.4,50,2,3,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88EW,35.7,80,6.9,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88EX,56.2,200,4.5,12,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88EY,54.8,200,6.3,19.5,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88EZ,59.6,200,7.2,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88FA,45.5,68.5,11.2,17,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88FD,28.6,51.5,6.6,19.8,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88FL,41.6,79.6,8.3,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88FS,24.8,40,2.6,10,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88GA,66.5,200,9.9,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88GB,99.4,200,11.1,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88GE,46.4,76.3,9.1,15.9,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88GH,30.3,43.7,6.8,10,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88GJ,54.6,200,4.8,12,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88GP,42,200,8,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88GQ,43.5,100,5.1,11.6,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88GR,39.9,106.3,4.7,12.6,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88GY,31.6,65.5,5.5,16.6,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88HA,45.2,106.3,4,10,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HD,58.1,200,5.4,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HE,43.9,200,4.2,12,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HF,68.2,200,4.8,12,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HH,51.3,200,6.1,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HP,39,150,2.7,10,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HS,65.7,200,7.2,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HT,15.3,23.2,1.4,2.4,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88HW,56.1,200,5.4,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88HY,56.5,200,3.4,12,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88HZ,69.8,200,8.8,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88JB,58.3,200,8.2,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88JG,25.7,40,3.4,10,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88JH,44.9,80,9.7,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88JP,68.3,200,12.6,20,E01029950,West Suffolk 015C,E07000245,West Suffolk
CB88JX,28.9,106.3,2.8,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88JY,34.7,76.6,7,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88LA,67.3,159.2,12.5,30,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88LB,35.7,200,4.7,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88LL,32,79.9,4.9,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88LP,82.7,200,10,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88LR,60.4,200,7.5,20,E01034569,West Suffolk 008F,E07000245,West Suffolk
CB88LX,36.3,80,7.6,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88NA,40.1,100,7.1,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88ND,48.8,65.4,14.8,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88NG,36.6,80,6.2,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88NR,41.2,106.3,5.2,10,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88NS,38.2,106.3,2.1,6,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88PB,15.9,55,2.8,10,E01030099,West Suffolk 017A,E07000245,West Suffolk
CB88PD,35.6,74.1,9.5,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88PE,53,80,13.8,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88PF,41.1,58.1,10,15,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88PH,2.6,5.1,0.7,1.1,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88PN,6.1,8.3,0.6,1.1,E01030099,West Suffolk 017A,E07000245,West Suffolk
CB88PP,16.2,52.6,1.9,9.5,E01030099,West Suffolk 017A,E07000245,West Suffolk
CB88PQ,23.6,73.5,5.2,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88PR,14.6,55,2.4,10,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88PS,9.5,13.5,0.6,1.2,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB88PW,8.8,15.8,0.6,1.2,E01030099,West Suffolk 017A,E07000245,West Suffolk
CB88PX,11.1,23.2,1.5,8.4,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB88PY,23,47.6,5.1,9.4,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB88QA,28.2,70.1,6,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88QE,63.4,80,16.9,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88QH,5,9.4,0.6,0.8,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QJ,4.5,5.5,0.9,1.1,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QN,4.3,11.1,0.7,1.2,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QP,24.5,55,5.2,10,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QS,26,43.9,3.8,7.6,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QT,38.1,52.6,7.3,10,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QU,42.3,80,11.8,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QW,20.9,34.3,4.4,6.2,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QX,26.6,70.7,4.3,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88QY,36.1,66.2,5.6,10.7,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88RA,31.7,79.9,7.2,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RB,31.9,79.9,8,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RD,25.7,79.9,5.1,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RE,31.6,79.9,6.1,13.1,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RF,31.2,68,6.4,17.2,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RH,16.1,39,3.3,6.3,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RJ,34.2,80,7.1,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RL,25.8,80,6.4,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RN,50.6,80,11.9,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RR,16,80,2.6,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RS,37.5,70.2,6.4,14.9,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RT,18.2,63.4,2.8,10,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88RU,17.5,36.5,2.3,5.5,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RW,54,80,13.3,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88RX,44.9,80,8.6,20,E01034568,West Suffolk 008E,E07000245,West Suffolk
CB88RZ,38.7,79.9,8.8,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SB,20.2,46.9,4.3,8.6,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SD,30.4,73.1,6.9,14.3,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SE,16.7,35.9,3.1,8.3,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SF,30,74,6.3,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SG,30.5,79.9,6.9,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SN,33.2,79.9,7.7,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SP,44.4,79.8,11.4,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SQ,29.4,74,3.8,9.7,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SR,15.3,39.5,3.3,6.7,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SS,43.3,78.1,9.3,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88ST,33.7,79.9,6,14.9,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SU,25.7,79.9,5.6,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SW,48.9,80,12,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88SZ,59.4,79.9,12.9,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TB,5.3,6.5,0.9,1.1,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TD,7.4,10.2,1,1.2,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TE,5.7,8.9,1.1,1.2,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TF,8.9,40,1.4,10,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TG,32.4,80,7.5,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TH,38.6,80,8.6,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TL,19.6,33.3,1.6,5.3,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TN,17.7,76.6,3.2,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TP,29.4,70.9,6.9,18,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TQ,8.5,11.2,1.1,1.2,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88TR,21.8,52.1,4.5,8.8,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TU,5.3,6.7,0.4,0.4,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TW,25.5,80,5.5,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TX,7.2,18.1,1.1,1.2,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TY,9.3,35.7,2.4,7.4,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88TZ,6.7,19.3,0.9,1.2,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88UB,34.5,80,8.1,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88UG,55,55,10,10,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB88UJ,30.8,60.6,7.4,17.4,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UN,12.4,22.5,2.6,6.2,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UP,15.3,40,3.4,10,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UR,37,54.9,8.7,14.4,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UT,11.8,18.1,1.7,4.3,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UW,26.1,55,5.1,10,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UX,3.4,16.2,0.5,1.4,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UY,7.4,40,1.6,10,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88UZ,3.1,10.1,0.5,1.2,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88WE,66,79.9,16.6,20,E01029957,West Suffolk 007B,E07000245,West Suffolk
CB88WR,20.5,25,6.7,8.3,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88WS,59.6,79.9,14.1,20,E01029941,West Suffolk 007A,E07000245,West Suffolk
CB88XH,40.9,65.1,6,12.4,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XJ,10.7,40,2.8,10,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XN,44.1,77.3,12.1,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XQ,58.4,80,13.3,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XS,48.7,73.1,12.3,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XT,37.1,80,9.1,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XU,34.1,66.3,7.7,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XW,42.8,80,11.5,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XX,15,33.8,5.6,8.7,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88XY,51.5,79.9,12.8,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YA,33.2,37.6,6.7,8.7,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YB,20.4,34.9,3.7,6.5,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YD,48,80,13.3,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YF,28.4,80,5.7,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YG,42.7,71.1,11.8,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YH,47.2,79.7,11.3,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YN,37,80,7.7,20,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB88YP,20.8,60.9,4.9,10.8,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB88YQ,32.5,55,7.3,10,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB88YR,9.9,22.1,0.8,1.2,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB88YT,40.7,150,7.7,20,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88YU,63.7,200,7.1,30,E01032612,West Suffolk 015F,E07000245,West Suffolk
CB88YW,27.1,45.7,6,10,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB88YX,29.2,79.9,6.1,20,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB89AA,40.2,200,4.3,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89AE,43.2,200,5.1,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89AF,68.3,200,9.7,20,E01029949,West Suffolk 015B,E07000245,West Suffolk
CB89AG,64.4,80,17.3,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89AH,42.7,80,9.3,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89AP,70,200,5.8,20,E01029949,West Suffolk 015B,E07000245,West Suffolk
CB89AQ,82.8,200,10.5,20,E01029950,West Suffolk 015C,E07000245,West Suffolk
CB89AS,19.3,38,6.3,17.4,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89AT,24,40,4.5,10,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89AU,20.7,25,1.5,8.5,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89AY,75.4,200,6.8,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89BA,93.4,200,11.5,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89BB,54.1,200,8.4,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89BE,72.5,300,6.8,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89BH,19.4,22.6,2.1,6.3,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89BL,34.6,74.6,8.6,19.4,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89BN,47,150,5.8,18.5,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89BP,56,100,6.6,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89HN,3.3,6.3,0.9,1.1,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89HY,26,65.9,6.5,20,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89HZ,9.2,35.5,0.8,2,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89JR,49.3,152,6.7,20,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89JS,84.4,313.3,9.9,49.9,E01029925,West Suffolk 015A,E07000245,West Suffolk
CB89LG,26.3,34.9,4.6,8.8,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89LL,37.1,79.7,9,20,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89LN,31.2,79.9,5.7,20,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89LQ,46,79.9,12,20,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89LR,17.3,24.3,1.2,1.3,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89LU,7.6,17.9,1,1.2,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89LW,46.4,80,10.6,20,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89NR,46.9,79.9,11.1,20,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89PN,51.8,76.8,12.9,19.3,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89PP,32.5,60.6,7.4,17.9,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89PR,28.8,70.7,7.2,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89PT,47.4,80,10.6,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89PU,23.4,55,3.7,10,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89PW,52.3,80,12,20,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89PX,19.4,34,4.6,7,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89PY,22.2,37.2,3.9,6.9,E01030150,West Suffolk 017C,E07000245,West Suffolk
CB89QA,2.4,3.4,0.4,0.4,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89QB,2.7,3.9,0.4,0.4,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89QD,29.6,55,4.1,10,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89QF,7.2,55,1.4,10,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89QG,7,23.7,0.9,2.9,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89QQ,14.6,40,2.2,10,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB89XZ,49.2,79.9,12.3,20,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB89YA,46.4,78,10.5,19.7,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB89YB,36,63.6,6.9,11,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB89YE,39.9,76.6,7.5,13.5,E01034574,West Suffolk 018C,E07000245,West Suffolk
CB89YF,31.5,77.4,7.2,20,E01030151,West Suffolk 018B,E07000245,West Suffolk
CB90AA,34,77.4,7.6,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AB,35.9,71.8,8.6,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AD,38.8,62.8,8.7,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AE,37.9,80,7.7,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AF,36.6,80,7.9,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AG,36.7,79.5,8.2,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AH,24.7,42.1,4.5,12.3,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AJ,33.6,79.8,7.7,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AL,39.7,80,8.7,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AN,33.7,72.5,6.5,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AP,24.7,68.5,4.4,17,E01030105,West Suffolk 020A,E07000245,West Suffolk
CB90AQ,31.5,80,6.7,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AR,28.9,60.8,5.2,15.1,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AS,22,49.8,3.8,12.9,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AT,32.9,60.9,7.6,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AU,20.1,51.2,2.9,10,E01030105,West Suffolk 020A,E07000245,West Suffolk
CB90AW,29.8,80,6.6,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90AX,25.2,74,4,20,E01030105,West Suffolk 020A,E07000245,West Suffolk
CB90AY,20.7,40,2.9,6.9,E01030105,West Suffolk 020A,E07000245,West Suffolk
CB90AZ,24.2,42.6,3.4,10,E01030105,West Suffolk 020A,E07000245,West Suffolk
CB90BA,27.5,52,4.7,11.1,E01030105,West Suffolk 020A,E07000245,West Suffolk
CB90BD,15.7,16,1.2,1.4,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90BF,32.6,55,5.4,10,E01030106,West Suffolk 020B,E07000245,West Suffolk
CB90BL,30.8,80,7.1,20,E01030106,West Suffolk 020B,E07000245,West Suffolk
CB90BS,42.6,66.9,10.3,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90BT,32.1,66.6,7.4,20,E01030106,West Suffolk 020B,E07000245,West Suffolk
CB90BZ,18.6,40.8,1.4,9.2,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DA,37.7,80,7.4,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DD,47.4,80,10.9,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90DE,37,68.4,7.1,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DF,40.4,77.8,9.8,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DG,36,80,6.5,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DH,32.6,66.5,6.2,18.6,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DJ,39.9,80,8.8,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DL,45.8,80,11.1,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DN,41.3,76.8,8.5,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DP,21.5,60,3.6,15,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DQ,39,80,8.4,20,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90DR,27.9,70.5,4.7,20,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90DS,21.9,40.1,3,7.4,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90DT,20.2,40,3,7.2,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90DU,21.7,55,3.5,10,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90DW,23.8,55,4.2,11.5,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90DX,45.2,55,7.7,10,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90DY,30.3,80,5.9,20,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90DZ,30.4,78,5.8,18.8,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90EA,25.3,78.4,4.6,20,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90EB,24.3,40,3.9,10,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90ED,24.3,39.5,3.8,7.3,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90EE,30.8,41.3,5.7,10.2,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90EF,27.8,39.5,4.8,7.9,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90EG,17.8,39.9,3.2,10,E01030112,West Suffolk 019D,E07000245,West Suffolk
CB90EH,12.4,23.7,1.6,5.4,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90EL,52.4,80,12,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90EP,40.1,80,11.9,20,E01030106,West Suffolk 020B,E07000245,West Suffolk
CB90EQ,14.4,29.5,2.3,6.3,E01030111,West Suffolk 019C,E07000245,West Suffolk
CB90ER,37.1,79.9,7.2,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90ES,39.9,80,8.3,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90EU,37,74,6.9,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90EZ,26.9,80,5.2,20,E01030106,West Suffolk 020B,E07000245,West Suffolk
CB90HP,38,80,7.9,20,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90HR,26.5,54.3,5.4,14.5,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90HS,27.8,54.2,5.1,10,E01030108,West Suffolk 020D,E07000245,West Suffolk
CB90HT,23.7,48.6,3.6,10,E01030108,West Suffolk 020D,E07000245,West Suffolk
